clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
9411926.075062752,31841582.5548962,6487.804878048781,0.04777949839582247,9411630.366961224,31841152.265041508,6000.0,9411976.134501962,31842102.25355206,6000.0,9412221.783164278,31842012.84475089,6975.609756097561,9411876.01562354,31841062.856240336,6975.609756097561
9412271.842603488,31842532.543406755,6487.804878048781,0.11896114727070538,9411976.134501962,31842102.25355206,6000.0,9412321.9020427,31843052.242062617,6000.0,9412567.550705014,31842962.83326145,6975.609756097561,9412221.783164278,31842012.84475089,6975.609756097561
9412617.610144226,31843482.53191731,6487.804878048781,0.1437570892918004,9412321.9020427,31843052.242062617,6000.0,9412667.669583438,31844002.230573174,6000.0,9412913.318245752,31843912.821772,6975.609756097561,9412567.550705014,31842962.83326145,6975.609756097561
9412963.377684962,31844432.520427864,6487.804878048781,0.16004543661487047,9412667.669583438,31844002.230573174,6000.0,9413013.437124174,31844952.21908373,6000.0,9413259.08578649,31844862.810282562,6975.609756097561,9412913.318245752,31843912.821772,6975.609756097561
9413309.1452257,31845382.508938428,6487.804878048781,0.20044781739312653,9413013.437124174,31844952.21908373,6000.0,9413359.204664912,31845902.207594287,6000.0,9413604.853327226,31845812.79879312,6975.609756097561,9413259.08578649,31844862.810282562,6975.609756097561
9413654.912766438,31846332.49744898,6487.804878048781,0.7172813941324818,9413359.204664912,31845902.207594287,6000.0,9413704.972205648,31846852.196104843,6000.0,9413950.620867966,31846762.78730367,6975.609756097561,9413604.853327226,31845812.79879312,6975.609756097561
9414000.680307176,31847282.485959534,6487.804878048781,0.7344836489632842,9413704.972205648,31846852.196104843,6000.0,9414050.739746386,31847802.1846154,6000.0,9414296.388408702,31847712.77581423,6975.609756097561,9413950.620867966,31846762.78730367,6975.609756097561
9414346.447847912,31848232.474470098,6487.804878048781,0.5956314903104043,9414050.739746386,31847802.1846154,6000.0,9414396.507287126,31848752.17312596,6000.0,9414642.15594944,31848662.764324788,6975.609756097561,9414296.388408702,31847712.77581423,6975.609756097561
9414692.215388652,31849182.46298065,6487.804878048781,0.5725518529051291,9414396.507287126,31848752.17312596,6000.0,9414742.274827862,31849702.161636513,6000.0,9414987.923490176,31849612.752835345,6975.609756097561,9414642.15594944,31848662.764324788,6975.609756097561
9415037.982929386,31850132.451491203,6487.804878048781,0.3780941801168535,9414742.274827862,31849702.161636513,6000.0,9415088.0423686,31850652.15014707,6000.0,9415333.691030914,31850562.7413459,6975.609756097561,9414987.923490176,31849612.752835345,6975.609756097561
9415383.750470126,31851082.44000176,6487.804878048781,0.5693267247834053,9415088.0423686,31850652.15014707,6000.0,9415433.809909336,31851602.138657626,6000.0,9415679.45857165,31851512.729856454,6975.609756097561,9415333.691030914,31850562.7413459,6975.609756097561
9415729.518010862,31852032.428512316,6487.804878048781,1.1297886650013629,9415433.809909336,31851602.138657626,6000.0,9415779.577450074,31852552.127168182,6000.0,9416025.22611239,31852462.718367014,6975.609756097561,9415679.45857165,31851512.729856454,6975.609756097561
9416075.2855516,31852982.417022876,6487.804878048781,1.2797417742698003,9415779.577450074,31852552.127168182,6000.0,9416125.34499081,31853502.115678743,6000.0,9416370.993653126,31853412.70687757,6975.609756097561,9416025.22611239,31852462.718367014,6975.609756097561
9416421.053092338,31853932.405533437,6487.804878048781,1.8039348059377651,9416125.34499081,31853502.115678743,6000.0,9416471.11253155,31854452.1041893,6000.0,9416716.761193864,31854362.695388127,6975.609756097561,9416370.993653126,31853412.70687757,6975.609756097561
9416766.820633074,31854882.39404399,6487.804878048781,1.9859190231145807,9416471.11253155,31854452.1041893,6000.0,9416816.880072286,31855402.09269985,6000.0,9417062.5287346,31855312.683898684,6975.609756097561,9416716.761193864,31854362.695388127,6975.609756097561
9417112.588173812,31855832.382554546,6487.804878048781,2.015825157232501,9416816.880072286,31855402.09269985,6000.0,9417162.647613024,31856352.081210412,6000.0,9417408.29627534,31856262.67240924,6975.609756097561,9417062.5287346,31855312.683898684,6975.609756097561
9417458.35571455,31856782.3710651,6487.804878048781,1.7979794535554554,9417162.647613024,31856352.081210412,6000.0,9417508.41515376,31857302.069720965,6000.0,9417754.063816078,31857212.660919797,6975.609756097561,9417408.29627534,31856262.67240924,6975.609756097561
9417804.123255288,31857732.359575655,6487.804878048781,1.4982134865689036,9417508.41515376,31857302.069720965,6000.0,9417854.182694498,31858252.05823152,6000.0,9418099.831356814,31858162.649430353,6975.609756097561,9417754.063816078,31857212.660919797,6975.609756097561
9418149.890796024,31858682.348086216,6487.804878048781,1.3194132140250514,9417854.182694498,31858252.05823152,6000.0,9418199.950235236,31859202.046742078,6000.0,9418445.598897552,31859112.63794091,6975.609756097561,9418099.831356814,31858162.649430353,6975.609756097561
9418495.658336762,31859632.33659677,6487.804878048781,1.1198403379919195,9418199.950235236,31859202.046742078,6000.0,9418545.717775974,31860152.035252634,6000.0,9418791.366438288,31860062.626451466,6975.609756097561,9418445.598897552,31859112.63794091,6975.609756097561
9418841.425877498,31860582.32510733,6487.804878048781,1.4386396839319326,9418545.717775974,31860152.035252634,6000.0,9418891.485316712,31861102.023763195,6000.0,9419137.133979026,31861012.614962023,6975.609756097561,9418791.366438288,31860062.626451466,6975.609756097561
9419187.193418238,31861532.313617885,6487.804878048781,1.3745677183034088,9418891.485316712,31861102.023763195,6000.0,9419237.252857449,31862052.012273747,6000.0,9419482.901519762,31861962.603472576,6975.609756097561,9419137.133979026,31861012.614962023,6975.609756097561
9419532.960958974,31862482.302128438,6487.804878048781,1.129560601107036,9419237.252857449,31862052.012273747,6000.0,9419583.020398187,31863002.000784304,6000.0,9419828.669060502,31862912.591983136,6975.609756097561,9419482.901519762,31861962.603472576,6975.609756097561
9419878.728499712,31863432.290639,6487.804878048781,0.7280938152439731,9419583.020398187,31863002.000784304,6000.0,9419928.787938923,31863951.98929486,6000.0,9420174.436601238,31863862.58049369,6975.609756097561,9419828.669060502,31862912.591983136,6975.609756097561
9420224.49604045,31864382.279149555,6487.804878048781,0.4524471340019369,9419928.787938923,31863951.98929486,6000.0,9420274.55547966,31864901.977805417,6000.0,9420520.204141976,31864812.56900425,6975.609756097561,9420174.436601238,31863862.58049369,6975.609756097561
9420570.263581187,31865332.267660107,6487.804878048781,0.4077459196899567,9420274.55547966,31864901.977805417,6000.0,9420620.323020397,31865851.966315974,6000.0,9420865.971682712,31865762.557514805,6975.609756097561,9420520.204141976,31864812.56900425,6975.609756097561
9420916.031121925,31866282.256170668,6487.804878048781,0.5313174150744682,9420620.323020397,31865851.966315974,6000.0,9420966.090561137,31866801.954826534,6000.0,9421211.73922345,31866712.546025362,6975.609756097561,9420865.971682712,31865762.557514805,6975.609756097561
9421261.79866266,31867232.244681224,6487.804878048781,0.7248583222533292,9420966.090561137,31866801.954826534,6000.0,9421311.858101873,31867751.943337087,6000.0,9421557.506764188,31867662.53453592,6975.609756097561,9421211.73922345,31866712.546025362,6975.609756097561
9421607.566203399,31868182.23319178,6487.804878048781,0.5130933045100846,9421311.858101873,31867751.943337087,6000.0,9421657.62564261,31868701.931847647,6000.0,9421903.274304926,31868612.523046475,6975.609756097561,9421557.506764188,31867662.53453592,6975.609756097561
9421953.333744137,31869132.221702337,6487.804878048781,0.36769556657142427,9421657.62564261,31868701.931847647,6000.0,9422003.393183347,31869651.9203582,6000.0,9422249.041845664,31869562.511557028,6975.609756097561,9421903.274304926,31868612.523046475,6975.609756097561
9422299.101284875,31870082.210212894,6487.804878048781,0.42213294415605296,9422003.393183347,31869651.9203582,6000.0,9422349.160724087,31870601.908868756,6000.0,9422594.8093864,31870512.500067588,6975.609756097561,9422249.041845664,31869562.511557028,6975.609756097561
9422644.86882561,31871032.19872345,6487.804878048781,0.2684317260973487,9422349.160724087,31870601.908868756,6000.0,9422694.928264825,31871551.897379316,6000.0,9422940.576927138,31871462.488578144,6975.609756097561,9422594.8093864,31870512.500067588,6975.609756097561
9422990.63636635,31871982.187234007,6487.804878048781,0.1447705937781437,9422694.928264825,31871551.897379316,6000.0,9423040.69580556,31872501.88588987,6000.0,9423286.344467875,31872412.4770887,6975.609756097561,9422940.576927138,31871462.488578144,6975.609756097561
9423336.403907085,31872932.175744563,6487.804878048781,0.10025988242925854,9423040.69580556,31872501.88588987,6000.0,9423386.463346299,31873451.874400426,6000.0,9423632.112008613,31873362.465599257,6975.609756097561,9423286.344467875,31872412.4770887,6975.609756097561
9423682.171447825,31873882.16425512,6487.804878048781,0.09576576111024487,9423386.463346299,31873451.874400426,6000.0,9423732.230887035,31874401.862910986,6000.0,9423977.87954935,31874312.454109814,6975.609756097561,9423632.112008613,31873362.465599257,6975.609756097561
9424027.938988563,31874832.152765676,6487.804878048781,0.04826730344269045,9423732.230887035,31874401.862910986,6000.0,9424077.998427773,31875351.85142154,6000.0,9424323.647090089,31875262.44262037,6975.609756097561,9423977.87954935,31874312.454109814,6975.609756097561
9424373.706529299,31875782.141276237,6487.804878048781,0.06381618065975841,9424077.998427773,31875351.85142154,6000.0,9424423.76596851,31876301.8399321,6000.0,9424669.414630825,31876212.431130927,6975.609756097561,9424323.647090089,31875262.44262037,6975.609756097561
