clon,clat,cdep,slip,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
9419679.53059533,31857732.135122534,17016.180648956008,1.6247102066281869,9419342.577108214,31857325.977001175,16517.07957389801,9419774.076240664,31858251.329876915,16517.07957389801,9420016.484082451,31858138.293243892,17515.28172401401,9419584.984949997,31857212.940368153,17515.28172401401
9420111.029727783,31858657.487998273,17016.180648956008,1.318625262819815,9419774.076240664,31858251.329876915,16517.07957389801,9420205.575373117,31859176.68275265,16517.07957389801,9420447.983214904,31859063.64611963,17515.28172401401,9420016.484082451,31858138.293243892,17515.28172401401
9420542.528860236,31859582.840874013,17016.180648956008,1.0189171784959747,9420205.575373117,31859176.68275265,16517.07957389801,9420637.07450557,31860102.035628393,16517.07957389801,9420879.482347354,31859988.99899537,17515.28172401401,9420447.983214904,31859063.64611963,17515.28172401401
9420974.027992688,31860508.19374975,17016.180648956008,0.6255122919488608,9420637.07450557,31860102.035628393,16517.07957389801,9421068.573638022,31861027.388504133,16517.07957389801,9421310.981479809,31860914.35187111,17515.28172401401,9420879.482347354,31859988.99899537,17515.28172401401
9421405.527125143,31861433.546625488,17016.180648956008,0.7187259403081289,9421068.573638022,31861027.388504133,16517.07957389801,9421500.072770476,31861952.74137987,16517.07957389801,9421742.48061226,31861839.704746846,17515.28172401401,9421310.981479809,31860914.35187111,17515.28172401401
9421837.026257593,31862358.899501227,17016.180648956008,1.173927601524477,9421500.072770476,31861952.74137987,16517.07957389801,9421931.571902927,31862878.094255608,16517.07957389801,9422173.979744714,31862765.057622585,17515.28172401401,9421742.48061226,31861839.704746846,17515.28172401401
9422268.525390048,31863284.252376966,17016.180648956008,1.4766409214826688,9421931.571902927,31862878.094255608,16517.07957389801,9422363.071035381,31863803.447131347,16517.07957389801,9422605.478877164,31863690.410498325,17515.28172401401,9422173.979744714,31862765.057622585,17515.28172401401
9422700.024522498,31864209.605252706,17016.180648956008,1.6882152210887,9422363.071035381,31863803.447131347,16517.07957389801,9422794.570167832,31864728.800007083,16517.07957389801,9423036.978009619,31864615.76337406,17515.28172401401,9422605.478877164,31863690.410498325,17515.28172401401
9423131.523654953,31865134.958128445,17016.180648956008,1.879283865222057,9422794.570167832,31864728.800007083,16517.07957389801,9423226.069300286,31865654.152882826,16517.07957389801,9423468.477142071,31865541.116249803,17515.28172401401,9423036.978009619,31864615.76337406,17515.28172401401
9423563.022787405,31866060.311004184,17016.180648956008,2.2766669079440436,9423226.069300286,31865654.152882826,16517.07957389801,9423657.568432739,31866579.50575856,16517.07957389801,9423899.976274524,31866466.46912554,17515.28172401401,9423468.477142071,31865541.116249803,17515.28172401401
9423994.521919858,31866985.663879916,17016.180648956008,2.5303608226601795,9423657.568432739,31866579.50575856,16517.07957389801,9424089.06756519,31867504.8586343,16517.07957389801,9424331.475406976,31867391.82200128,17515.28172401401,9423899.976274524,31866466.46912554,17515.28172401401
9424426.02105231,31867911.01675566,17016.180648956008,2.2169541723021906,9424089.06756519,31867504.8586343,16517.07957389801,9424520.566697644,31868430.211510036,16517.07957389801,9424762.974539427,31868317.174877018,17515.28172401401,9424331.475406976,31867391.82200128,17515.28172401401
9424857.52018476,31868836.369631395,17016.180648956008,1.7462791552427046,9424520.566697644,31868430.211510036,16517.07957389801,9424952.065830095,31869355.564385775,16517.07957389801,9425194.473671881,31869242.527752753,17515.28172401401,9424762.974539427,31868317.174877018,17515.28172401401
9425289.019317215,31869761.722507138,17016.180648956008,1.2211144022953795,9424952.065830095,31869355.564385775,16517.07957389801,9425383.56496255,31870280.917261515,16517.07957389801,9425625.972804334,31870167.880628493,17515.28172401401,9425194.473671881,31869242.527752753,17515.28172401401
9425720.518449668,31870687.075382873,17016.180648956008,0.8214319772917479,9425383.56496255,31870280.917261515,16517.07957389801,9425815.064095,31871206.270137254,16517.07957389801,9426057.471936787,31871093.233504232,17515.28172401401,9425625.972804334,31870167.880628493,17515.28172401401
9426152.017582119,31871612.42825861,17016.180648956008,0.5576461655017949,9425815.064095,31871206.270137254,16517.07957389801,9426246.563227452,31872131.623012993,16517.07957389801,9426488.97106924,31872018.58637997,17515.28172401401,9426057.471936787,31871093.233504232,17515.28172401401
9426583.516714573,31872537.78113435,17016.180648956008,0.5773317980156237,9426246.563227452,31872131.623012993,16517.07957389801,9426678.062359907,31873056.97588873,16517.07957389801,9426920.47020169,31872943.939255707,17515.28172401401,9426488.97106924,31872018.58637997,17515.28172401401
